tweet,tweet URL,author id,created at
"O ato põe em prática a posição do presidente Jair Bolsonaro, que é contrário à vacinação anticovid obrigatória e ao cartão de vacinação como passaporte de entrada e saída das pessoas em diferentes lugares e estabelecimentos.
UM ABSURDO https://t.co/vrAIY0gW0p",https://twitter.com/user/status/1455298874743169026,1197983394958848000,2021-11-01T22:21:04.000Z
"Recentemente concluiu sua primeira aquisição, o hospital Porto Dias em Belém PA. E com estes dois novos projetos já mais que dobrou seu número de leitos. E a empresa indicou que novos m&amp;as devem surgir ainda em 2021.",https://twitter.com/user/status/1455298869152124928,33579941,2021-11-01T22:21:03.000Z
Governo Bolsonaro proíbe demissão de funcionários que não apresentarem carteira de vacinação https://t.co/jfzg4wMbgo,https://twitter.com/user/status/1455298876735373322,185971117,2021-11-01T22:21:05.000Z
"@PacificoCAM @Cruzeiro Pse, em uma pandemia, chovendo o dia inteiro e com o time sem chances de subir para a Série A

Enquanto isso o Atlético líder absoluto: https://t.co/fQVefG4wYB",https://twitter.com/user/status/1455298879541362694,328758660,2021-11-01T22:21:05.000Z
Ninguém de máscara 😑😑😑😑 https://t.co/P3a8weRKsw,https://twitter.com/user/status/1455298882024480773,1315149856240029696,2021-11-01T22:21:06.000Z
Portaria proíbe demissão de trabalhador não vacinado contra covid-19 https://t.co/nfd7Hy1DPB,https://twitter.com/user/status/1455298885266649088,36654824,2021-11-01T22:21:07.000Z
Explicado porque só eu não peguei covid nessa casa. https://t.co/g9DAY7vyiK,https://twitter.com/user/status/1455298887435046913,1237485201112076288,2021-11-01T22:21:07.000Z
Bahia registra três mortes por Covid-19 nas últimas 24 horas https://t.co/m9PxCxj6Hk,https://twitter.com/user/status/1455298892271136776,1196434054406713344,2021-11-01T22:21:08.000Z
"@adalbertofc14 @CorandimLima @CarlaCaroline35 @Maria_Clarafo Hahahaha pena que tô com covid, se não encostava pra tomar uma",https://twitter.com/user/status/1455298893273616399,63283866,2021-11-01T22:21:08.000Z
"@CNNBrasil Estão esperando os dados dos jornalistas! Quando enfim chegar será aprovada! 
Mas menos n meu filho! Eu e a mãe dele somos responsáveis pela saúde integra dele. E não vamos arriscar. Pois ele já pegou covid e apenas teve um resfriado. Pediatra receitou Anitta 5 dias e glória!",https://twitter.com/user/status/1455298912596725762,1451347298575847428,2021-11-01T22:21:13.000Z
